"date","time_of_day","away","away_points","home","home_points","homewins","awaywins","loc","team","opp","daysrest","oppdaysrest","homedaysrest","awaydaysrest","rest_adjusted_hfa","wp"
2021-10-29,"10:00p","Los Angeles Clippers",NA,"Portland Trail Blazers",NA,47.651798,43.943474,"away","Los Angeles Clippers","Portland Trail Blazers",1,1,1,1,0.599,0.357819829289674
2021-10-29,"10:00p","Los Angeles Clippers",NA,"Portland Trail Blazers",NA,47.651798,43.943474,"home","Portland Trail Blazers","Los Angeles Clippers",1,1,1,1,0.599,0.642180170710326
2021-10-29,"10:30p","Cleveland Cavaliers",NA,"Los Angeles Lakers",NA,44.668518,28.529375,"away","Cleveland Cavaliers","Los Angeles Lakers",1,1,1,1,0.599,0.229890373871987
2021-10-29,"10:30p","Cleveland Cavaliers",NA,"Los Angeles Lakers",NA,44.668518,28.529375,"home","Los Angeles Lakers","Cleveland Cavaliers",1,1,1,1,0.599,0.770109626128013
2021-10-30,"5:00p","Boston Celtics",NA,"Washington Wizards",NA,36.266842,45.801453,"away","Boston Celtics","Washington Wizards",2,1,1,2,0.566834589860196,0.549405430097829
2021-10-30,"5:00p","Boston Celtics",NA,"Washington Wizards",NA,36.266842,45.801453,"home","Washington Wizards","Boston Celtics",1,2,1,2,0.566834589860196,0.450594569902171
2021-10-30,"7:00p","Orlando Magic",NA,"Detroit Pistons",NA,24.243305,20.459469,"away","Orlando Magic","Detroit Pistons",0,1,1,0,0.630334589833134,0.317170894574958
2021-10-30,"7:00p","Orlando Magic",NA,"Detroit Pistons",NA,24.243305,20.459469,"home","Detroit Pistons","Orlando Magic",1,0,1,0,0.630334589833134,0.682829105425042
2021-10-30,"7:00p","New York Knicks",NA,"New Orleans Pelicans",NA,46.608242,44.873619,"away","New York Knicks","New Orleans Pelicans",1,0,0,1,0.566834589860196,0.412237330358394
2021-10-30,"7:00p","New York Knicks",NA,"New Orleans Pelicans",NA,46.608242,44.873619,"home","New Orleans Pelicans","New York Knicks",0,1,0,1,0.566834589860196,0.587762669641606
2021-10-30,"7:30p","Toronto Raptors",NA,"Indiana Pacers",NA,43.908585,35.097378,"away","Toronto Raptors","Indiana Pacers",0,0,0,0,0.599,0.302933341876622
2021-10-30,"7:30p","Toronto Raptors",NA,"Indiana Pacers",NA,43.908585,35.097378,"home","Indiana Pacers","Toronto Raptors",0,0,0,0,0.599,0.697066658123378
2021-10-30,"7:30p","Atlanta Hawks",NA,"Philadelphia 76ers",NA,51.827961,49.451221,"away","Atlanta Hawks","Philadelphia 76ers",1,1,1,1,0.599,0.371901624380648
2021-10-30,"7:30p","Atlanta Hawks",NA,"Philadelphia 76ers",NA,51.827961,49.451221,"home","Philadelphia 76ers","Atlanta Hawks",1,1,1,1,0.599,0.628098375619352
2021-10-30,"8:00p","Utah Jazz",NA,"Chicago Bulls",NA,45.198608,52.512112,"away","Utah Jazz","Chicago Bulls",1,1,1,1,0.599,0.492558913126396
2021-10-30,"8:00p","Utah Jazz",NA,"Chicago Bulls",NA,45.198608,52.512112,"home","Chicago Bulls","Utah Jazz",1,1,1,1,0.599,0.507441086873604
2021-10-30,"8:00p","Miami Heat",NA,"Memphis Grizzlies",NA,44.425838,40.602226,"away","Miami Heat","Memphis Grizzlies",0,1,1,0,0.630334589833134,0.32726939368673
2021-10-30,"8:00p","Miami Heat",NA,"Memphis Grizzlies",NA,44.425838,40.602226,"home","Memphis Grizzlies","Miami Heat",1,0,1,0,0.630334589833134,0.67273060631327
2021-10-30,"8:00p","San Antonio Spurs",NA,"Milwaukee Bucks",NA,54.312641,43.402569,"away","San Antonio Spurs","Milwaukee Bucks",1,2,2,1,0.630334589833134,0.251599334378125
2021-10-30,"8:00p","San Antonio Spurs",NA,"Milwaukee Bucks",NA,54.312641,43.402569,"home","Milwaukee Bucks","San Antonio Spurs",2,1,2,1,0.630334589833134,0.748400665621875
2021-10-30,"8:30p","Oklahoma City Thunder",NA,"Golden State Warriors",NA,40.618141,23.726463,"away","Oklahoma City Thunder","Golden State Warriors",2,1,1,2,0.566834589860196,0.240694239057153
2021-10-30,"8:30p","Oklahoma City Thunder",NA,"Golden State Warriors",NA,40.618141,23.726463,"home","Golden State Warriors","Oklahoma City Thunder",1,2,1,2,0.566834589860196,0.759305760942847
2021-10-30,"9:00p","Denver Nuggets",NA,"Minnesota Timberwolves",NA,32.180462,43.24086,"away","Denver Nuggets","Minnesota Timberwolves",0,2,2,0,0.673090340047948,0.456180538354423
2021-10-30,"9:00p","Denver Nuggets",NA,"Minnesota Timberwolves",NA,32.180462,43.24086,"home","Minnesota Timberwolves","Denver Nuggets",2,0,2,0,0.673090340047948,0.543819461645577
2021-10-30,"10:00p","Cleveland Cavaliers",NA,"Phoenix Suns",NA,48.661514,28.529375,"away","Cleveland Cavaliers","Phoenix Suns",0,2,2,0,0.673090340047948,0.150770602159773
2021-10-30,"10:00p","Cleveland Cavaliers",NA,"Phoenix Suns",NA,48.661514,28.529375,"home","Phoenix Suns","Cleveland Cavaliers",2,0,2,0,0.673090340047948,0.849229397840227
2021-10-31,"3:30p","Sacramento Kings",NA,"Dallas Mavericks",NA,48.034565,37.002861,"away","Sacramento Kings","Dallas Mavericks",1,1,1,1,0.599,0.280197670284059
2021-10-31,"3:30p","Sacramento Kings",NA,"Dallas Mavericks",NA,48.034565,37.002861,"home","Dallas Mavericks","Sacramento Kings",1,1,1,1,0.599,0.719802329715941
2021-10-31,"7:00p","Portland Trail Blazers",NA,"Charlotte Hornets",NA,39.800102,47.651798,"away","Portland Trail Blazers","Charlotte Hornets",1,1,1,1,0.599,0.496154787596298
2021-10-31,"7:00p","Portland Trail Blazers",NA,"Charlotte Hornets",NA,39.800102,47.651798,"home","Charlotte Hornets","Portland Trail Blazers",1,1,1,1,0.599,0.503845212403702
2021-10-31,"7:00p","Utah Jazz",NA,"Milwaukee Bucks",NA,54.312641,52.512112,"away","Utah Jazz","Milwaukee Bucks",0,0,0,0,0.599,0.378006801325345
2021-10-31,"7:00p","Utah Jazz",NA,"Milwaukee Bucks",NA,54.312641,52.512112,"home","Milwaukee Bucks","Utah Jazz",0,0,0,0,0.599,0.621993198674655
2021-10-31,"7:30p","Detroit Pistons",NA,"Brooklyn Nets",NA,45.964428,24.243305,"away","Detroit Pistons","Brooklyn Nets",0,1,1,0,0.630334589833134,0.161770606253429
2021-10-31,"7:30p","Detroit Pistons",NA,"Brooklyn Nets",NA,45.964428,24.243305,"home","Brooklyn Nets","Detroit Pistons",1,0,1,0,0.630334589833134,0.838229393746571
2021-10-31,"10:30p","Houston Rockets",NA,"Los Angeles Lakers",NA,44.668518,26.985378,"away","Houston Rockets","Los Angeles Lakers",2,1,1,2,0.566834589860196,0.238543080101802
2021-10-31,"10:30p","Houston Rockets",NA,"Los Angeles Lakers",NA,44.668518,26.985378,"home","Los Angeles Lakers","Houston Rockets",1,2,1,2,0.566834589860196,0.761456919898198
2021-11-01,"7:00p","Cleveland Cavaliers",NA,"Charlotte Hornets",NA,39.800102,28.529375,"away","Cleveland Cavaliers","Charlotte Hornets",1,0,0,1,0.566834589860196,0.301830202856482
2021-11-01,"7:00p","Cleveland Cavaliers",NA,"Charlotte Hornets",NA,39.800102,28.529375,"home","Charlotte Hornets","Cleveland Cavaliers",0,1,0,1,0.566834589860196,0.698169797143518
2021-11-01,"7:00p","San Antonio Spurs",NA,"Indiana Pacers",NA,43.908585,43.402569,"away","San Antonio Spurs","Indiana Pacers",1,1,1,1,0.599,0.39506082195302
2021-11-01,"7:00p","San Antonio Spurs",NA,"Indiana Pacers",NA,43.908585,43.402569,"home","Indiana Pacers","San Antonio Spurs",1,1,1,1,0.599,0.60493917804698
2021-11-01,"7:00p","Portland Trail Blazers",NA,"Philadelphia 76ers",NA,51.827961,47.651798,"away","Portland Trail Blazers","Philadelphia 76ers",0,1,1,0,0.630334589833134,0.321410786926215
2021-11-01,"7:00p","Portland Trail Blazers",NA,"Philadelphia 76ers",NA,51.827961,47.651798,"home","Philadelphia 76ers","Portland Trail Blazers",1,0,1,0,0.630334589833134,0.678589213073785
2021-11-01,"7:30p","Washington Wizards",NA,"Atlanta Hawks",NA,49.451221,36.266842,"away","Washington Wizards","Atlanta Hawks",1,1,1,1,0.599,0.258943539006241
2021-11-01,"7:30p","Washington Wizards",NA,"Atlanta Hawks",NA,49.451221,36.266842,"home","Atlanta Hawks","Washington Wizards",1,1,1,1,0.599,0.741056460993759
2021-11-01,"7:30p","Chicago Bulls",NA,"Boston Celtics",NA,45.801453,45.198608,"away","Chicago Bulls","Boston Celtics",1,1,1,1,0.599,0.393871716956954
2021-11-01,"7:30p","Chicago Bulls",NA,"Boston Celtics",NA,45.801453,45.198608,"home","Boston Celtics","Chicago Bulls",1,1,1,1,0.599,0.606128283043046
2021-11-01,"7:30p","Toronto Raptors",NA,"New York Knicks",NA,44.873619,35.097378,"away","Toronto Raptors","New York Knicks",1,1,1,1,0.599,0.293018324073418
2021-11-01,"7:30p","Toronto Raptors",NA,"New York Knicks",NA,44.873619,35.097378,"home","New York Knicks","Toronto Raptors",1,1,1,1,0.599,0.706981675926582
2021-11-01,"8:00p","Denver Nuggets",NA,"Memphis Grizzlies",NA,44.425838,43.24086,"away","Denver Nuggets","Memphis Grizzlies",1,1,1,1,0.599,0.387131612362695
2021-11-01,"8:00p","Denver Nuggets",NA,"Memphis Grizzlies",NA,44.425838,43.24086,"home","Memphis Grizzlies","Denver Nuggets",1,1,1,1,0.599,0.612868387637305
2021-11-01,"8:00p","Orlando Magic",NA,"Minnesota Timberwolves",NA,32.180462,20.459469,"away","Orlando Magic","Minnesota Timberwolves",1,1,1,1,0.599,0.256259301184145
2021-11-01,"8:00p","Orlando Magic",NA,"Minnesota Timberwolves",NA,32.180462,20.459469,"home","Minnesota Timberwolves","Orlando Magic",1,1,1,1,0.599,0.743740698815855
2021-11-01,"10:30p","Oklahoma City Thunder",NA,"Los Angeles Clippers",NA,43.943474,23.726463,"away","Oklahoma City Thunder","Los Angeles Clippers",1,2,2,1,0.630334589833134,0.171356891004514
2021-11-01,"10:30p","Oklahoma City Thunder",NA,"Los Angeles Clippers",NA,43.943474,23.726463,"home","Los Angeles Clippers","Oklahoma City Thunder",2,1,2,1,0.630334589833134,0.828643108995486
2021-11-02,"7:00p","Milwaukee Bucks",NA,"Detroit Pistons",NA,24.243305,54.312641,"away","Milwaukee Bucks","Detroit Pistons",1,1,1,1,0.599,0.7577860474872
2021-11-02,"7:00p","Milwaukee Bucks",NA,"Detroit Pistons",NA,24.243305,54.312641,"home","Detroit Pistons","Milwaukee Bucks",1,1,1,1,0.599,0.2422139525128
2021-11-02,"7:30p","Miami Heat",NA,"Dallas Mavericks",NA,48.034565,40.602226,"away","Miami Heat","Dallas Mavericks",2,1,1,2,0.566834589860196,0.346393618588693
2021-11-02,"7:30p","Miami Heat",NA,"Dallas Mavericks",NA,48.034565,40.602226,"home","Dallas Mavericks","Miami Heat",1,2,1,2,0.566834589860196,0.653606381411307
2021-11-02,"9:00p","Sacramento Kings",NA,"Utah Jazz",NA,52.512112,37.002861,"away","Sacramento Kings","Utah Jazz",1,1,1,1,0.599,0.236138482129723
2021-11-02,"9:00p","Sacramento Kings",NA,"Utah Jazz",NA,52.512112,37.002861,"home","Utah Jazz","Sacramento Kings",1,1,1,1,0.599,0.763861517870277
2021-11-02,"10:00p","New Orleans Pelicans",NA,"Phoenix Suns",NA,48.661514,46.608242,"away","New Orleans Pelicans","Phoenix Suns",2,2,2,2,0.599,0.376559389748267
2021-11-02,"10:00p","New Orleans Pelicans",NA,"Phoenix Suns",NA,48.661514,46.608242,"home","Phoenix Suns","New Orleans Pelicans",2,2,2,2,0.599,0.623440610251733
2021-11-02,"10:30p","Houston Rockets",NA,"Los Angeles Lakers",NA,44.668518,26.985378,"away","Houston Rockets","Los Angeles Lakers",1,1,1,1,0.599,0.215339383430396
2021-11-02,"10:30p","Houston Rockets",NA,"Los Angeles Lakers",NA,44.668518,26.985378,"home","Los Angeles Lakers","Houston Rockets",1,1,1,1,0.599,0.784660616569604
2021-11-03,"7:00p","Portland Trail Blazers",NA,"Cleveland Cavaliers",NA,28.529375,47.651798,"away","Portland Trail Blazers","Cleveland Cavaliers",1,1,1,1,0.599,0.635125393266263
2021-11-03,"7:00p","Portland Trail Blazers",NA,"Cleveland Cavaliers",NA,28.529375,47.651798,"home","Cleveland Cavaliers","Portland Trail Blazers",1,1,1,1,0.599,0.364874606733737
2021-11-03,"7:00p","New York Knicks",NA,"Indiana Pacers",NA,43.908585,44.873619,"away","New York Knicks","Indiana Pacers",1,1,1,1,0.599,0.412437286716481
2021-11-03,"7:00p","New York Knicks",NA,"Indiana Pacers",NA,43.908585,44.873619,"home","Indiana Pacers","New York Knicks",1,1,1,1,0.599,0.587562713283519
2021-11-03,"7:00p","Boston Celtics",NA,"Orlando Magic",NA,20.459469,45.801453,"away","Boston Celtics","Orlando Magic",1,1,1,1,0.599,0.718138545388844
2021-11-03,"7:00p","Boston Celtics",NA,"Orlando Magic",NA,20.459469,45.801453,"home","Orlando Magic","Boston Celtics",1,1,1,1,0.599,0.281861454611156
2021-11-03,"7:00p","Chicago Bulls",NA,"Philadelphia 76ers",NA,51.827961,45.198608,"away","Chicago Bulls","Philadelphia 76ers",1,1,1,1,0.599,0.323707858231833
2021-11-03,"7:00p","Chicago Bulls",NA,"Philadelphia 76ers",NA,51.827961,45.198608,"home","Philadelphia 76ers","Chicago Bulls",1,1,1,1,0.599,0.676292141768167
2021-11-03,"7:00p","Toronto Raptors",NA,"Washington Wizards",NA,36.266842,35.097378,"away","Toronto Raptors","Washington Wizards",1,1,1,1,0.599,0.387145345204569
2021-11-03,"7:00p","Toronto Raptors",NA,"Washington Wizards",NA,36.266842,35.097378,"home","Washington Wizards","Toronto Raptors",1,1,1,1,0.599,0.612854654795431
2021-11-03,"7:30p","Atlanta Hawks",NA,"Brooklyn Nets",NA,45.964428,49.451221,"away","Atlanta Hawks","Brooklyn Nets",1,2,2,1,0.630334589833134,0.411258118714301
2021-11-03,"7:30p","Atlanta Hawks",NA,"Brooklyn Nets",NA,45.964428,49.451221,"home","Brooklyn Nets","Atlanta Hawks",2,1,2,1,0.630334589833134,0.588741881285699
2021-11-03,"8:00p","Denver Nuggets",NA,"Memphis Grizzlies",NA,44.425838,43.24086,"away","Denver Nuggets","Memphis Grizzlies",1,1,1,1,0.599,0.387131612362695
2021-11-03,"8:00p","Denver Nuggets",NA,"Memphis Grizzlies",NA,44.425838,43.24086,"home","Memphis Grizzlies","Denver Nuggets",1,1,1,1,0.599,0.612868387637305
2021-11-03,"8:00p","Los Angeles Clippers",NA,"Minnesota Timberwolves",NA,32.180462,43.943474,"away","Los Angeles Clippers","Minnesota Timberwolves",1,1,1,1,0.599,0.544774516321655
2021-11-03,"8:00p","Los Angeles Clippers",NA,"Minnesota Timberwolves",NA,32.180462,43.943474,"home","Minnesota Timberwolves","Los Angeles Clippers",1,1,1,1,0.599,0.455225483678345
2021-11-03,"8:30p","Dallas Mavericks",NA,"San Antonio Spurs",NA,43.402569,48.034565,"away","Dallas Mavericks","San Antonio Spurs",0,1,1,0,0.630334589833134,0.424480285548454
2021-11-03,"8:30p","Dallas Mavericks",NA,"San Antonio Spurs",NA,43.402569,48.034565,"home","San Antonio Spurs","Dallas Mavericks",1,0,1,0,0.630334589833134,0.575519714451546
2021-11-03,"10:00p","Charlotte Hornets",NA,"Golden State Warriors",NA,40.618141,39.800102,"away","Charlotte Hornets","Golden State Warriors",1,2,2,1,0.630334589833134,0.360412784184447
2021-11-03,"10:00p","Charlotte Hornets",NA,"Golden State Warriors",NA,40.618141,39.800102,"home","Golden State Warriors","Charlotte Hornets",2,1,2,1,0.630334589833134,0.639587215815553
2021-11-03,"10:00p","New Orleans Pelicans",NA,"Sacramento Kings",NA,37.002861,46.608242,"away","New Orleans Pelicans","Sacramento Kings",0,0,0,0,0.599,0.517393461149067
2021-11-03,"10:00p","New Orleans Pelicans",NA,"Sacramento Kings",NA,37.002861,46.608242,"home","Sacramento Kings","New Orleans Pelicans",0,0,0,0,0.599,0.482606538850933
2021-11-04,"7:00p","Philadelphia 76ers",NA,"Detroit Pistons",NA,24.243305,51.827961,"away","Philadelphia 76ers","Detroit Pistons",0,1,1,0,0.630334589833134,0.705880634376662
2021-11-04,"7:00p","Philadelphia 76ers",NA,"Detroit Pistons",NA,24.243305,51.827961,"home","Detroit Pistons","Philadelphia 76ers",1,0,1,0,0.630334589833134,0.294119365623338
2021-11-04,"7:30p","Utah Jazz",NA,"Atlanta Hawks",NA,49.451221,52.512112,"away","Utah Jazz","Atlanta Hawks",1,0,0,1,0.566834589860196,0.472495165309998
2021-11-04,"7:30p","Utah Jazz",NA,"Atlanta Hawks",NA,49.451221,52.512112,"home","Atlanta Hawks","Utah Jazz",0,1,0,1,0.566834589860196,0.527504834690002
2021-11-04,"7:30p","Boston Celtics",NA,"Miami Heat",NA,40.602226,45.801453,"away","Boston Celtics","Miami Heat",0,1,1,0,0.630334589833134,0.430710868258555
2021-11-04,"7:30p","Boston Celtics",NA,"Miami Heat",NA,40.602226,45.801453,"home","Miami Heat","Boston Celtics",1,0,1,0,0.630334589833134,0.569289131741445
2021-11-04,"10:00p","Houston Rockets",NA,"Phoenix Suns",NA,48.661514,26.985378,"away","Houston Rockets","Phoenix Suns",1,1,1,1,0.599,0.183654709936463
2021-11-04,"10:00p","Houston Rockets",NA,"Phoenix Suns",NA,48.661514,26.985378,"home","Phoenix Suns","Houston Rockets",1,1,1,1,0.599,0.816345290063537
2021-11-04,"10:30p","Oklahoma City Thunder",NA,"Los Angeles Lakers",NA,44.668518,23.726463,"away","Oklahoma City Thunder","Los Angeles Lakers",2,1,1,2,0.566834589860196,0.206371601375968
2021-11-04,"10:30p","Oklahoma City Thunder",NA,"Los Angeles Lakers",NA,44.668518,23.726463,"home","Los Angeles Lakers","Oklahoma City Thunder",1,2,1,2,0.566834589860196,0.793628398624032
2021-11-05,"7:00p","Brooklyn Nets",NA,"Detroit Pistons",NA,24.243305,45.964428,"away","Brooklyn Nets","Detroit Pistons",1,0,0,1,0.566834589860196,0.698994037787563
2021-11-05,"7:00p","Brooklyn Nets",NA,"Detroit Pistons",NA,24.243305,45.964428,"home","Detroit Pistons","Brooklyn Nets",0,1,0,1,0.566834589860196,0.301005962212437
2021-11-05,"7:00p","San Antonio Spurs",NA,"Orlando Magic",NA,20.459469,43.402569,"away","San Antonio Spurs","Orlando Magic",1,1,1,1,0.599,0.693659278118716
2021-11-05,"7:00p","San Antonio Spurs",NA,"Orlando Magic",NA,20.459469,43.402569,"home","Orlando Magic","San Antonio Spurs",1,1,1,1,0.599,0.306340721881284
2021-11-05,"7:00p","Memphis Grizzlies",NA,"Washington Wizards",NA,36.266842,44.425838,"away","Memphis Grizzlies","Washington Wizards",1,1,1,1,0.599,0.49953103650627
2021-11-05,"7:00p","Memphis Grizzlies",NA,"Washington Wizards",NA,36.266842,44.425838,"home","Washington Wizards","Memphis Grizzlies",1,1,1,1,0.599,0.50046896349373
2021-11-05,"7:30p","New York Knicks",NA,"Milwaukee Bucks",NA,54.312641,44.873619,"away","New York Knicks","Milwaukee Bucks",1,2,2,1,0.630334589833134,0.265434465164036
2021-11-05,"7:30p","New York Knicks",NA,"Milwaukee Bucks",NA,54.312641,44.873619,"home","Milwaukee Bucks","New York Knicks",2,1,2,1,0.630334589833134,0.734565534835964
2021-11-05,"7:30p","Cleveland Cavaliers",NA,"Toronto Raptors",NA,35.097378,28.529375,"away","Cleveland Cavaliers","Toronto Raptors",1,1,1,1,0.599,0.323102292408549
2021-11-05,"7:30p","Cleveland Cavaliers",NA,"Toronto Raptors",NA,35.097378,28.529375,"home","Toronto Raptors","Cleveland Cavaliers",1,1,1,1,0.599,0.676897707591451
2021-11-05,"8:00p","Los Angeles Clippers",NA,"Minnesota Timberwolves",NA,32.180462,43.943474,"away","Los Angeles Clippers","Minnesota Timberwolves",1,1,1,1,0.599,0.544774516321655
2021-11-05,"8:00p","Los Angeles Clippers",NA,"Minnesota Timberwolves",NA,32.180462,43.943474,"home","Minnesota Timberwolves","Los Angeles Clippers",1,1,1,1,0.599,0.455225483678345
2021-11-05,"10:00p","New Orleans Pelicans",NA,"Golden State Warriors",NA,40.618141,46.608242,"away","New Orleans Pelicans","Golden State Warriors",1,1,1,1,0.599,0.473182275639186
2021-11-05,"10:00p","New Orleans Pelicans",NA,"Golden State Warriors",NA,40.618141,46.608242,"home","Golden State Warriors","New Orleans Pelicans",1,1,1,1,0.599,0.526817724360814
2021-11-05,"10:00p","Indiana Pacers",NA,"Portland Trail Blazers",NA,47.651798,43.908585,"away","Indiana Pacers","Portland Trail Blazers",1,1,1,1,0.599,0.357426851633325
2021-11-05,"10:00p","Indiana Pacers",NA,"Portland Trail Blazers",NA,47.651798,43.908585,"home","Portland Trail Blazers","Indiana Pacers",1,1,1,1,0.599,0.642573148366675
2021-11-05,"10:00p","Charlotte Hornets",NA,"Sacramento Kings",NA,37.002861,39.800102,"away","Charlotte Hornets","Sacramento Kings",1,1,1,1,0.599,0.434320524295732
2021-11-05,"10:00p","Charlotte Hornets",NA,"Sacramento Kings",NA,37.002861,39.800102,"home","Sacramento Kings","Charlotte Hornets",1,1,1,1,0.599,0.565679475704268
2021-11-06,"5:00p","Houston Rockets",NA,"Denver Nuggets",NA,43.24086,26.985378,"away","Houston Rockets","Denver Nuggets",1,2,2,1,0.630334589833134,0.204992916953795
2021-11-06,"5:00p","Houston Rockets",NA,"Denver Nuggets",NA,43.24086,26.985378,"home","Denver Nuggets","Houston Rockets",2,1,2,1,0.630334589833134,0.795007083046205
2021-11-06,"7:30p","Utah Jazz",NA,"Miami Heat",NA,40.602226,52.512112,"away","Utah Jazz","Miami Heat",1,1,1,1,0.599,0.548637783994127
2021-11-06,"7:30p","Utah Jazz",NA,"Miami Heat",NA,40.602226,52.512112,"home","Miami Heat","Utah Jazz",1,1,1,1,0.599,0.451362216005873
2021-11-06,"8:00p","Philadelphia 76ers",NA,"Chicago Bulls",NA,45.198608,51.827961,"away","Philadelphia 76ers","Chicago Bulls",1,2,2,1,0.630334589833134,0.450619262514939
2021-11-06,"8:00p","Philadelphia 76ers",NA,"Chicago Bulls",NA,45.198608,51.827961,"home","Chicago Bulls","Philadelphia 76ers",2,1,2,1,0.630334589833134,0.549380737485061
2021-11-06,"8:30p","Boston Celtics",NA,"Dallas Mavericks",NA,48.034565,45.801453,"away","Boston Celtics","Dallas Mavericks",1,2,2,1,0.630334589833134,0.344132257375286
2021-11-06,"8:30p","Boston Celtics",NA,"Dallas Mavericks",NA,48.034565,45.801453,"home","Dallas Mavericks","Boston Celtics",2,1,2,1,0.630334589833134,0.655867742624714
2021-11-06,"10:00p","Atlanta Hawks",NA,"Phoenix Suns",NA,48.661514,49.451221,"away","Atlanta Hawks","Phoenix Suns",1,1,1,1,0.599,0.410662028584668
