"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Jamal Crawford","SG (3.0)","82","2157",".010","-2.8","0.45","22.4","2.8","4.7","3.0","0.3","1.4","2.6",2016,"lac"
"J.J. Redick","SG (1.8)","78","2198",".095","-0.1","4.37","25.6","3.7","2.4","2.1","0.3","1.2","2.7",2016,"lac"
"Luc Richard Mbah a Moute","PF (3.8)","80","1787",".053","-1.4","1.95","13.0","4.7","1.0","1.3","0.9","2.2","3.3",2016,"lac"
"Marreese Speights","C (5.0)","82","1286",".072","-0.8","1.93","26.5","14.0","2.5","2.7","1.5","0.8","8.5",2016,"lac"
"Paul Pierce","SF (3.0)","25","277",".001","-3.0","0.01","14.0","8.3","1.7","2.8","0.9","0.7","6.9",2016,"lac"
"Raymond Felton","PG (1.0)","80","1700",".072","-0.8","2.56","15.2","6.2","5.4","2.3","0.6","1.9","3.5",2016,"lac"
"Wesley Johnson","SF (3.0)","68","810",".126","0.8","2.12","11.0","10.7","1.3","1.1","1.8","1.7","4.9",2016,"lac"
"Austin Rivers","PG (1.7)","61","2057",".026","-2.3","1.10","21.5","3.4","5.6","2.5","0.4","1.7","3.5",2017,"lac"
"Avery Bradley","G (2.0)","6","165",".009","-2.8","0.03","16.0","6.4","3.2","2.3","0.3","1.5","3.5",2017,"lac"
"Blake Griffin","PF (4.8)","33","1139",".051","-1.5","1.21","31.4","11.0","7.5","4.2","0.4","1.3","3.3",2017,"lac"
"Boban Marjanovic","C (5.0)","20","166",".471","11.6","1.63","33.8","25.2","2.3","4.0","1.4","1.7","6.7",2017,"lac"
"Brice Johnson","PF (4.0)","9","38",".316","6.8","0.25","20.2","16.4","1.3","5.1","2.5","7.6","8.8",2017,"lac"
"C.J. Williams","SG (3.0)","38","707",".049","-1.6","0.72","14.2","3.8","2.9","1.4","0.9","2.1","4.3",2017,"lac"
"Danilo Gallinari","F (3.2)","21","671",".067","-1.0","0.94","23.0","7.2","2.9","1.9","0.7","0.9","2.1",2017,"lac"
"DeAndre Jordan","C (5.0)","77","2424",".367","8.3","18.56","18.4","23.2","2.3","2.7","1.4","0.8","4.0",2017,"lac"
"Jamil Wilson","PF (4.0)","15","274","-.011","-3.4","-0.07","18.4","5.6","1.8","1.4","1.4","0.9","6.0",2017,"lac"
"Jawun Evans","PG (1.0)","48","778","-.096","-6.1","-1.55","14.3","5.2","6.2","2.7","0.4","2.2","6.0",2017,"lac"
"Lou Williams","PG (1.0)","79","2589",".084","-0.5","4.54","33.0","3.7","7.7","4.3","0.4","1.6","2.0",2017,"lac"
"Milos Teodosic","G (2.0)","45","1134",".075","-0.7","1.78","18.2","5.3","8.8","4.1","0.2","1.0","4.4",2017,"lac"
"Montrezl Harrell","PF (4.0)","76","1293",".216","3.6","5.81","31.0","11.4","2.7","2.5","1.9","1.3","5.3",2017,"lac"
"Patrick Beverley","G (2.0)","11","334",".077","-0.7","0.54","19.3","6.5","4.6","3.6","0.7","2.6","4.9",2017,"lac"
"Sam Dekker","PF (4.0)","73","883",".009","-2.8","0.17","16.5","9.5","2.1","1.8","0.5","1.3","3.9",2017,"lac"
"Sean Kilpatrick","G (2.0)","4","38","-.088","-5.8","-0.07","24.0","2.5","3.8","1.3","0.0","0.0","2.5",2017,"lac"
"Sindarius Thornwell","SF (3.0)","73","1156",".068","-1.0","1.64","11.7","5.8","2.8","2.2","1.0","2.0","5.2",2017,"lac"
"Tobias Harris","PF (4.0)","32","1105",".035","-2.0","0.81","26.8","8.3","4.3","2.3","0.9","1.6","3.2",2017,"lac"
"Tyrone Wallace","SG (2.1)","30","851",".039","-1.9","0.69","16.4","5.9","4.0","2.6","0.7","1.5","4.7",2017,"lac"
"Wesley Johnson","SF (3.0)","74","1486",".105","0.2","3.25","13.0","7.0","2.0","1.8","2.0","2.5","4.7",2017,"lac"
"Willie Reed","C (5.0)","39","419",".222","3.8","1.94","22.1","13.7","1.0","2.2","2.5","1.0","6.1",2017,"lac"
"Angel Delgado","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Avery Bradley","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Boban Marjanovic","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Danilo Gallinari","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Desi Rodriguez","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Jawun Evans","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Jerome Robinson","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Johnathan Motley","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Lou Williams","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Luc Richard Mbah a Moute","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Marcin Gortat","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Mike Scott","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Milos Teodosic","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Montrezl Harrell","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Patrick Beverley","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Shai Gilgeous-Alexander","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Sindarius Thornwell","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Tobias Harris","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Tyrone Wallace","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Wesley Johnson","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lac"
"Andrew Goudelock","G (2.0)","1","6","-.321","-13.1","-0.04","0.0","8.0","0.0","0.0","0.0","0.0","0.0",2012,"lal"
"Antawn Jamison","PF (3.9)","76","1638",".085","-0.4","2.90","20.9","10.6","1.5","1.6","0.6","0.9","3.6",2012,"lal"
"Chris Duhon","PG (1.0)","46","819",".098","-0.0","1.68","7.8","4.0","7.8","2.3","0.1","1.2","3.3",2012,"lal"
"Darius Johnson-Odom","SG (2.0)","4","6","-.402","-15.6","-0.05","0.0","32.0","8.0","0.0","0.0","0.0","0.0",2012,"lal"
"Darius Morris","PG (1.5)","48","687","-.010","-3.4","-0.15","13.6","4.0","5.3","3.1","0.1","1.5","4.1",2012,"lal"
"Devin Ebanks","SF (3.0)","19","195","-.086","-5.8","-0.35","16.0","10.1","2.5","2.7","0.2","0.7","5.7",2012,"lal"
"Dwight Howard","C (5.0)","76","2717",".189","2.8","10.70","22.9","16.7","1.9","4.0","3.3","1.5","5.1",2012,"lal"
"Earl Clark","PF (4.0)","59","1363",".065","-1.1","1.83","15.1","11.4","2.3","2.2","1.5","1.3","3.6",2012,"lal"
"Jodie Meeks","SG (2.0)","78","1660",".077","-0.7","2.65","17.9","4.9","2.0","1.5","0.1","1.7","3.0",2012,"lal"
"Jordan Hill","PF (4.0)","29","458",".208","3.4","1.99","20.3","17.4","1.4","2.7","2.0","0.8","5.8",2012,"lal"
"Kobe Bryant","SG (2.4)","78","3018",".149","1.6","9.36","33.9","6.9","7.5","4.6","0.4","1.7","2.8",2012,"lal"
"Metta World Peace","SF (3.0)","75","2531",".111","0.4","5.87","17.6","7.1","2.1","1.9","0.8","2.3","3.8",2012,"lal"
"Pau Gasol","PF (4.6)","49","1655",".096","-0.1","3.31","19.5","12.2","5.8","3.0","1.8","0.7","2.7",2012,"lal"
"Robert Sacre","C (5.0)","32","203","-.195","-9.1","-0.82","10.2","8.0","1.4","2.4","2.4","0.0","9.0",2012,"lal"
"Steve Blake","PG (1.0)","45","1170",".144","1.4","3.51","13.4","5.4","7.1","2.5","0.2","1.4","3.4",2012,"lal"
"Steve Nash","PG (1.0)","50","1631",".165","2.1","5.62","18.7","4.2","9.8","3.7","0.1","0.9","2.1",2012,"lal"
"Chris Kaman","C (5.0)","39","736",".001","-3.1","0.01","26.3","14.9","3.8","4.8","2.6","0.7","6.1",2013,"lal"
"Elias Harris","PF (4.0)","2","11",".085","-0.4","0.02","0.0","4.4","4.4","0.0","0.0","4.4","0.0",2013,"lal"
"Jodie Meeks","SG (2.0)","77","2556",".101","0.1","5.40","22.7","3.6","2.6","2.1","0.1","2.1","2.2",2013,"lal"
"Jordan Farmar","PG (1.0)","41","912",".074","-0.8","1.42","21.9","5.5","10.5","5.0","0.4","2.0","3.4",2013,"lal"
"Jordan Hill","PF (4.2)","72","1500",".200","3.1","6.25","22.3","17.1","1.7","2.4","2.0","0.9","5.5",2013,"lal"
"Kendall Marshall","PG (1.0)","54","1564",".125","0.8","4.07","13.2","4.8","14.6","4.6","0.1","1.5","2.3",2013,"lal"
"Kent Bazemore","SG (2.0)","23","643",".026","-2.3","0.34","22.5","5.7","5.3","3.8","0.5","2.3","4.5",2013,"lal"
"Kobe Bryant","G (1.5)","6","177","-.094","-6.0","-0.35","22.5","7.1","10.3","9.2","0.3","1.9","2.4",2013,"lal"
"Manny Harris","SG (2.0)","9","180",".014","-2.6","0.05","19.5","9.1","2.9","2.4","0.3","1.1","2.7",2013,"lal"
"MarShon Brooks","GF (2.5)","18","228",".123","0.8","0.59","24.2","6.3","4.4","3.6","0.6","2.5","3.4",2013,"lal"
"Nick Young","GF (3.0)","64","1810","-.009","-3.4","-0.34","30.3","4.4","2.5","2.5","0.3","1.2","4.1",2013,"lal"
"Pau Gasol","FC (5.0)","60","1884",".064","-1.1","2.53","26.5","14.8","5.1","3.6","2.3","0.7","3.2",2013,"lal"
"Robert Sacre","C (5.0)","65","1089",".023","-2.4","0.52","15.4","11.2","2.2","1.9","2.1","1.1","5.9",2013,"lal"
"Ryan Kelly","PF (5.0)","59","1312",".002","-3.0","0.07","17.3","8.0","3.5","1.7","1.6","1.2","5.4",2013,"lal"
"Shawne Williams","F (4.0)","36","751","-.006","-3.3","-0.10","12.9","10.7","1.9","1.3","1.9","1.2","5.9",2013,"lal"
"Steve Blake","G (1.2)","27","891",".120","0.6","2.22","13.8","5.5","11.0","3.8","0.1","1.8","2.6",2013,"lal"
"Steve Nash","PG (1.0)","15","313",".047","-1.6","0.30","15.6","4.4","13.2","4.8","0.3","1.1","2.8",2013,"lal"
"Wesley Johnson","SF (3.5)","79","2240",".033","-2.1","1.52","15.3","7.5","2.7","1.9","1.6","1.8","4.4",2013,"lal"
"Xavier Henry","GF (2.5)","43","908","-.015","-3.6","-0.29","22.8","6.0","2.7","3.0","0.4","2.3","4.2",2013,"lal"
"Carlos Boozer","PF (4.0)","71","1692","-.001","-3.1","-0.04","23.7","13.7","2.7","2.6","0.3","1.2","5.2",2014,"lal"
"Dwight Buycks","PG (1.0)","6","123",".058","-1.3","0.15","20.3","4.7","5.5","4.7","0.0","1.2","1.2",2014,"lal"
"Ed Davis","FC (4.1)","79","1840",".269","5.3","10.32","17.1","15.7","2.5","1.5","2.6","1.3","5.3",2014,"lal"
"Jabari Brown","SG (2.0)","19","568",".007","-2.9","0.08","19.2","3.0","3.4","2.7","0.2","1.0","2.8",2014,"lal"
"Jeremy Lin","G (1.3)","74","1907",".080","-0.6","3.19","20.9","4.9","8.5","4.2","0.8","2.1","4.8",2014,"lal"
"Jordan Clarkson","PG (1.0)","59","1476",".090","-0.3","2.78","22.9","6.2","6.7","3.1","0.4","1.7","3.5",2014,"lal"
"Jordan Hill","C (5.0)","70","1874",".025","-2.3","0.97","21.5","14.2","2.6","2.7","1.3","0.9","4.2",2014,"lal"
"Julius Randle","PF (4.0)","1","14","-.545","-20.0","-0.16","6.9","0.0","0.0","3.4","0.0","0.0","3.4",2014,"lal"
"Kobe Bryant","GF (2.5)","35","1207","-.041","-4.4","-1.04","31.1","7.9","7.8","5.1","0.3","1.9","2.6",2014,"lal"
"Nick Young","GF (2.5)","42","1000","-.034","-4.1","-0.71","27.0","4.6","2.0","2.1","0.5","1.1","4.0",2014,"lal"
"Robert Sacre","C (5.0)","67","1133","-.015","-3.6","-0.36","13.0","9.9","2.3","1.5","1.8","1.2","5.1",2014,"lal"
"Ronnie Price","PG (1.0)","43","982",".055","-1.4","1.13","10.8","3.4","8.1","2.5","0.2","3.3","5.8",2014,"lal"
"Ryan Kelly","SF (3.5)","52","1233","-.033","-4.1","-0.85","12.9","5.7","3.6","1.4","0.9","1.2","4.6",2014,"lal"
"Tarik Black","C (5.0)","38","803",".171","2.2","2.86","16.4","14.4","2.0","1.7","1.3","0.8","6.1",2014,"lal"
"Vander Blue","PG (1.0)","2","74","-.219","-9.9","-0.34","14.3","5.8","5.2","3.9","0.0","1.9","2.6",2014,"lal"
"Wayne Ellington","SG (2.0)","65","1675",".045","-1.7","1.57","18.6","6.0","3.0","1.4","0.1","0.9","2.2",2014,"lal"
"Wesley Johnson","SF (3.0)","76","2245",".074","-0.8","3.46","16.1","6.8","2.7","1.9","1.0","1.3","3.5",2014,"lal"
"Xavier Henry","GF (2.5)","9","86","-.065","-5.1","-0.12","11.2","2.2","1.7","1.7","0.0","1.7","3.3",2014,"lal"
"Anthony Brown","SF (3.0)","29","599",".004","-2.9","0.06","9.2","5.6","1.5","1.2","0.4","1.1","2.7",2015,"lal"
"Brandon Bass","C (5.0)","66","1342",".167","2.1","4.67","16.9","10.2","2.6","1.5","2.0","1.2","4.5",2015,"lal"
"D'Angelo Russell","PG (1.0)","80","2259","-.002","-3.1","-0.07","22.4","5.8","5.7","4.2","0.3","2.0","3.0",2015,"lal"
"Jordan Clarkson","SG (2.0)","79","2552",".053","-1.4","2.79","23.0","5.9","3.6","2.5","0.1","1.7","3.2",2015,"lal"
"Julius Randle","PF (4.0)","81","2286",".023","-2.4","1.10","19.3","17.4","3.0","3.1","0.6","1.1","5.1",2015,"lal"
"Kobe Bryant","SF (3.0)","66","1863","-.080","-5.6","-3.10","29.9","6.4","4.7","3.3","0.3","1.6","3.0",2015,"lal"
"Larry Nance Jr.","PF (4.0)","63","1266",".111","0.4","2.93","13.2","11.8","1.7","1.6","0.9","2.0","4.7",2015,"lal"
"Lou Williams","SG (1.6)","67","1907",".121","0.7","4.82","25.9","4.3","4.2","2.7","0.5","1.6","2.7",2015,"lal"
"Marcelo Huertas","PG (1.0)","53","869",".028","-2.2","0.51","13.1","5.0","10.1","4.4","0.4","1.4","4.2",2015,"lal"
"Metta World Peace","SF (3.0)","35","590",".008","-2.8","0.10","14.3","7.2","2.2","1.2","0.9","1.8","5.5",2015,"lal"
"Nick Young","GF (2.7)","54","1033","-.020","-3.7","-0.44","18.2","4.5","1.6","1.4","0.3","1.1","2.3",2015,"lal"
"Robert Sacre","C (5.0)","25","320","-.010","-3.4","-0.06","13.0","10.8","2.1","1.8","1.5","0.6","6.4",2015,"lal"
"Roy Hibbert","C (5.0)","81","1878",".021","-2.4","0.84","12.3","10.2","2.4","1.9","2.8","0.8","6.4",2015,"lal"
"Ryan Kelly","F (3.6)","36","470","-.001","-3.1","-0.01","15.5","12.4","2.0","1.8","1.0","1.3","4.0",2015,"lal"
"Tarik Black","FC (4.8)","39","496",".104","0.1","1.07","12.9","15.2","1.5","2.1","1.7","1.4","7.5",2015,"lal"
"Brandon Ingram","SF (3.0)","79","2279",".009","-2.8","0.44","15.6","6.7","3.5","2.4","0.8","1.1","3.3",2016,"lal"
"Corey Brewer","SF (3.0)","24","358",".111","0.4","0.83","17.3","7.0","4.8","2.5","1.1","3.1","3.9",2016,"lal"
"D'Angelo Russell","PG (1.0)","63","1810",".024","-2.3","0.91","26.1","5.9","8.0","4.6","0.5","2.3","3.4",2016,"lal"
"David Nwaba","SG (2.0)","20","397",".177","2.4","1.47","14.5","7.5","1.7","1.3","0.8","1.5","4.4",2016,"lal"
"Ivica Zubac","C (5.0)","38","609",".072","-0.8","0.91","22.4","12.4","2.4","2.4","2.7","1.1","5.2",2016,"lal"
"Jordan Clarkson","SG (2.0)","82","2393",".016","-2.6","0.80","24.1","4.9","4.3","3.3","0.2","1.8","3.0",2016,"lal"
"Jose Calderon","PG (1.0)","24","292",".041","-1.8","0.25","13.2","6.7","8.4","4.3","0.2","1.2","3.6",2016,"lal"
"Julius Randle","PF (4.3)","74","2132",".065","-1.0","2.90","22.0","14.3","5.9","3.9","0.8","1.1","5.6",2016,"lal"
"Larry Nance Jr.","PF (4.0)","63","1442",".173","2.3","5.19","15.0","12.3","3.2","1.9","1.3","2.7","5.0",2016,"lal"
"Lou Williams","G (1.1)","58","1403",".167","2.1","4.88","36.9","4.6","6.3","4.1","0.4","2.2","2.3",2016,"lal"
"Luol Deng","SF (3.6)","56","1482",".039","-1.9","1.20","13.8","9.5","2.4","1.4","0.6","1.5","2.0",2016,"lal"
"Marcelo Huertas","PG (1.0)","23","237","-.012","-3.4","-0.06","12.8","4.9","10.5","3.9","0.4","2.0","3.2",2016,"lal"
"Metta World Peace","SF (3.0)","25","160","-.139","-7.4","-0.46","17.1","6.0","3.3","2.1","0.6","3.0","5.4",2016,"lal"
"Nick Young","SG (2.4)","60","1556",".085","-0.4","2.77","24.4","4.2","1.8","1.1","0.4","1.2","4.2",2016,"lal"
"Tarik Black","C (5.0)","67","1091",".126","0.8","2.86","16.9","15.1","1.7","2.6","1.9","1.3","7.6",2016,"lal"
"Thomas Robinson","PF (5.0)","48","560",".174","2.3","2.03","20.6","19.1","2.7","3.9","0.9","2.3","6.5",2016,"lal"
"Timofey Mozgov","C (5.0)","54","1104",".014","-2.6","0.32","17.4","11.6","1.9","3.1","1.4","0.7","5.8",2016,"lal"
"Tyler Ennis","PG (1.0)","22","392",".075","-0.7","0.62","20.8","3.3","6.4","2.6","0.2","2.4","3.6",2016,"lal"
"Alex Caruso","SG (2.0)","37","562",".094","-0.1","1.11","11.4","5.6","6.4","3.6","0.9","2.0","4.4",2017,"lal"
"Andre Ingram","PF (4.0)","2","64",".151","1.6","0.20","18.0","4.5","5.2","2.2","2.2","2.2","2.2",2017,"lal"
"Andrew Bogut","C (5.0)","23","216",".200","3.2","0.90","8.0","17.3","3.3","4.2","2.9","0.9","8.9",2017,"lal"
"Brandon Ingram","SF (3.0)","59","1975",".084","-0.5","3.46","23.1","7.6","5.6","3.6","1.0","1.1","4.0",2017,"lal"
"Brook Lopez","C (5.0)","74","1735","0","-3.1","-0.00","26.6","8.1","3.5","2.7","2.7","0.8","5.5",2017,"lal"
"Channing Frye","FC (5.0)","9","150","-.003","-3.2","-0.01","16.6","8.0","3.2","1.3","0.3","0.3","4.8",2017,"lal"
"Corey Brewer","GF (3.0)","54","694",".072","-0.9","1.03","13.7","6.4","2.8","2.6","0.6","2.8","5.7",2017,"lal"
"Derrick Williams","F (4.0)","2","9","-.484","-18.1","-0.09","10.7","5.3","0.0","0.0","0.0","0.0","0.0",2017,"lal"
"Isaiah Thomas","PG (1.0)","17","456","-.097","-6.1","-0.92","27.9","3.8","8.9","5.7","0.1","0.6","3.5",2017,"lal"
"Ivica Zubac","C (5.0)","43","410",".136","1.1","1.16","18.8","14.3","2.9","3.0","1.8","0.9","5.5",2017,"lal"
"Jordan Clarkson","PG (1.0)","53","1256",".041","-1.8","1.07","29.5","6.1","6.6","3.6","0.1","1.5","2.4",2017,"lal"
"Josh Hart","SG (2.0)","63","1461",".198","3.1","6.01","16.3","8.6","2.6","1.5","0.5","1.5","3.5",2017,"lal"
"Julius Randle","PF (4.1)","82","2190",".129","0.9","5.89","29.0","14.3","4.6","4.7","1.0","0.9","6.0",2017,"lal"
"Kentavious Caldwell-Pope","SG (2.3)","74","2458",".162","2.0","8.28","19.4","7.6","3.2","1.9","0.3","2.1","2.8",2017,"lal"
"Kyle Kuzma","SF (3.8)","77","2401",".011","-2.7","0.56","24.8","9.7","2.8","2.8","0.7","1.0","3.2",2017,"lal"
"Larry Nance Jr.","FC (5.0)","42","922",".292","6.0","5.61","18.7","14.8","3.0","2.1","1.0","3.1","5.9",2017,"lal"
"Lonzo Ball","PG (1.1)","52","1780",".153","1.7","5.66","14.2","9.7","10.1","3.7","1.2","2.4","3.2",2017,"lal"
"Luol Deng","F (4.0)","1","13","-.085","-5.7","-0.02","7.4","0.0","3.7","3.7","0.0","3.7","0.0",2017,"lal"
"Nigel Hayes","PF (4.0)","2","11","-.096","-6.1","-0.02","13.1","0.0","8.7","0.0","0.0","0.0","0.0",2017,"lal"
"Thomas Bryant","C (5.0)","15","72","-.014","-3.5","-0.02","14.7","11.3","4.0","1.3","1.3","0.7","4.0",2017,"lal"
"Travis Wear","PF (5.0)","17","228","-.119","-6.8","-0.57","15.8","8.0","1.5","1.3","1.1","0.8","6.3",2017,"lal"
"Tyler Ennis","PG (1.0)","54","683",".051","-1.5","0.73","15.7","6.7","7.4","2.7","0.7","2.1","5.3",2017,"lal"
"Vander Blue","PG (1.0)","5","45","-.176","-8.5","-0.16","3.2","1.1","3.2","3.2","0.0","1.1","2.1",2017,"lal"
"Alex Caruso","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Brandon Ingram","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Isaac Bonga","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Ivica Zubac","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"JaVale McGee","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Jeffrey Carroll","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Joel Berry II","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Johnathan Williams","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Josh Hart","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Kentavious Caldwell-Pope","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Kyle Kuzma","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Lance Stephenson","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"LeBron James","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Lonzo Ball","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Michael Beasley","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Moritz Wagner","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Rajon Rondo","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Sviatoslav Mykhailiuk","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Travis Wear","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"lal"
"Diante Garrett","PG (1.0)","19","149","-.027","-3.9","-0.08","12.9","4.8","10.0","5.2","0.0","3.2","1.6",2012,"pho"
"Goran Dragic","PG (1.0)","77","2582",".158","1.8","8.49","21.1","4.4","10.6","3.9","0.5","2.3","4.0",2012,"pho"
"Hamed Haddadi","C (5.0)","17","233",".062","-1.1","0.30","14.2","17.9","1.6","5.6","4.3","1.0","9.3",2012,"pho"
"Jared Dudley","SF (3.0)","79","2169",".171","2.2","7.74","19.1","5.4","4.5","2.2","0.2","1.7","2.8",2012,"pho"
"Jermaine O'Neal","C (5.0)","55","1030",".088","-0.3","1.89","21.2","13.7","2.0","3.4","3.6","0.9","5.9",2012,"pho"
"Kendall Marshall","PG (1.4)","48","705",".027","-2.2","0.40","9.7","2.9","9.7","3.9","0.3","1.5","3.3",2012,"pho"
"Luis Scola","PF (4.0)","82","2185",".031","-2.1","1.42","23.0","11.9","4.0","2.8","0.8","1.5","5.6",2012,"pho"
"Luke Zeller","C (5.0)","16","59","-.254","-11.0","-0.31","15.5","8.1","2.4","0.0","0.0","0.0","4.1",2012,"pho"
"Marcin Gortat","C (5.0)","61","1879",".126","0.8","4.94","17.4","13.2","1.9","2.5","2.5","1.0","3.2",2012,"pho"
"Marcus Morris","SF (3.0)","23","370","-.021","-3.7","-0.16","17.0","7.5","1.9","3.1","0.5","2.3","5.2",2012,"pho"
"Markieff Morris","PF (4.4)","82","1842","-.010","-3.4","-0.40","17.5","10.3","2.8","2.7","1.7","2.0","5.4",2012,"pho"
"Michael Beasley","SF (3.5)","75","1550","-.138","-7.4","-4.45","23.5","8.7","3.4","4.5","1.1","1.0","3.3",2012,"pho"
"P.J. Tucker","SG (2.0)","79","1912",".182","2.6","7.25","12.7","8.8","2.7","1.7","0.5","1.6","3.6",2012,"pho"
"Sebastian Telfair","PG (1.0)","46","796",".025","-2.3","0.42","16.6","4.1","6.9","3.2","0.6","1.7","5.1",2012,"pho"
"Shannon Brown","SG (2.0)","59","1405",".027","-2.2","0.78","21.1","5.1","3.7","2.5","0.5","2.0","3.1",2012,"pho"
"Wesley Johnson","SF (2.6)","50","952","-.024","-3.8","-0.47","20.1","6.2","1.7","2.4","0.9","1.1","2.8",2012,"pho"
"Alex Len","C (5.0)","42","362","-.038","-4.3","-0.29","11.4","13.1","0.5","3.4","2.4","0.5","9.0",2013,"pho"
"Archie Goodwin","PG (1.0)","52","533",".039","-1.9","0.43","17.5","7.8","1.8","4.0","1.0","1.8","4.1",2013,"pho"
"Channing Frye","PF (4.6)","82","2312",".023","-2.4","1.09","18.9","8.6","2.0","1.8","1.3","1.2","5.1",2013,"pho"
"Dionte Christmas","G (2.0)","31","198",".084","-0.5","0.35","17.2","9.2","1.9","1.5","0.7","0.5","4.6",2013,"pho"
"Eric Bledsoe","SG (2.0)","43","1416",".180","2.5","5.30","25.9","6.8","8.0","4.8","0.5","2.3","3.4",2013,"pho"
"Gerald Green","SG (2.3)","82","2330",".095","-0.1","4.61","26.7","5.7","2.5","3.0","0.9","1.4","4.5",2013,"pho"
"Goran Dragic","PG (1.0)","76","2668",".212","3.5","11.80","27.7","4.4","8.0","3.8","0.4","1.9","3.7",2013,"pho"
"Ishmael Smith","PG (1.0)","70","1006",".111","0.4","2.32","12.5","6.2","8.5","3.1","0.6","2.3","3.1",2013,"pho"
